fecha,"IPC General histórico, variación mensual","IPC sin volátiles, variación mensual","Velocidad de expansión (porcentaje), referencia 2018",Tasa de desempleo mensual nacional INE (porcentaje),Precio del cobre refinado BML (dólares/libra),Precio del petróleo WTI (dólares/barril),"IPC Energía volátiles, variación mensual","Índice de producción industrial, minería, INE (base 2014=100)","Índice de producción industrial, manufacturera, INE (base 2014=100)"
2016-04-01,0.3,0.5882618922719,0.644042039,6.6052157884769,2.2004535970244,40.96,1.45692635871684,90.6008139050075,103.29768964999
2016-05-01,0.2,0.1058623661119,-0.212969686,7.027192121286,2.13569354985031,46.73,1.30582285256133,100.47254475537,100.79158918546
2016-06-01,0.4,0.1136950608938,-0.469197181,7.0180202335965,2.10044452508392,48.75,1.21904328992812,95.4319206372702,96.557455125631
2016-07-01,0.2,0.3191305610517,-0.039263134,7.2671162502907,2.20257189512837,44.69,-0.471756575694271,95.1647990149062,95.045079959919
2016-08-01,0,0.163121009671,0.471253263,7.0704324272928,2.15830536151683,44.75,-2.30786172375502,95.7509928658044,100.89315181812
2016-09-01,0.2,0.0070905356667,0.66826251,7.0307198781385,2.13516284133176,45.2,0.350295939329293,96.9847104609781,97.969169395334
2016-10-01,0.2,0.1213831745941,0.293585305,6.6808261954863,2.14648462306087,49.89,1.36521321246741,97.3289543683324,98.859271917236
2016-11-01,0.1,0.1591253234307,0.061845454,6.4033831152142,2.46904200308446,45.57,0.547681080548368,100.380926907313,103.31340132619
2016-12-01,-0.2,-0.027902271566,-0.219699016,6.2004127300428,2.57019413952644,52.01,-0.0116741846492241,103.37014211177,104.2546680752
2017-01-01,0.5,0.3965269476435,0.021233393,6.3693701245487,2.60248117572349,52.51,2.25159588206436,91.5621463276211,97.540755928276
2017-02-01,0.2,0.349630586266,-0.199297261,6.7713485956733,2.69506940034473,53.4,0.245930160691499,78.0516677406665,94.217936536236
2017-03-01,0.4,0.5207151537274,-0.53979901,7.0402289496768,2.64062414950558,49.58,-0.281206116791566,78.7935900877818,112.64490333749
2017-04-01,0.2,0.4657054255284,-0.624139348,7.0779779734202,2.5844461580332,51.06,-0.120002533540953,87.7868714890953,95.311960281844
2017-05-01,0.1,0.0551757692941,0.086501555,7.326344790601,2.53628776195228,48.5,0.0275846896929277,94.2753359354865,103.61961862312
2017-06-01,-0.4,0.0005027387041,1.217917769,7.3125193579654,2.58526716864737,45.17,0.0694429747379877,92.6067358119442,95.420577520471
2017-07-01,0.2,0.1185569937324,1.886293145,7.2167784939905,2.71187517009888,46.65,-0.958964847736488,98.3493384710875,96.831330440453
2017-08-01,0.2,0.0417121535917,2.032273576,6.9075946714037,2.9384831715504,48.03,0.580519800832979,103.19382653399,101.36364925381
2017-09-01,-0.2,-0.035817304364,1.960782993,6.9952969791219,2.98611539508301,49.83,-0.335328279911362,101.62273718774,94.390903725238
2017-10-01,0.6,0.3032899611653,1.517142951,6.984697394799,3.08327587771024,51.56,2.02647962164184,106.775372901865,98.771666414616
2017-11-01,0.1,-0.091319699304,1.204616217,6.7039187219485,3.09605824185793,56.65,0.433306167502301,103.06160416745,106.25723723331
2017-12-01,0.1,-0.031768652852,0.65578754,6.5126532130199,3.08498593849224,57.94,1.31269046045825,106.46232476886,101.6557537795
